dataset_id,stem,true,false,relation,subject,object,correct,language,lang_code,relation_title,analysis_id,object_en,english_object
rome_3376,Arvid Lindman encontrou emprego em,Estocolmo,Londres,P937,Arvid Lindman,Estocolmo,False,Portuguese,pt,work location,176251,Stockholm,Stockholm
calinet_6544,Estocolmo tem a sede da <br> Estocolmo tem a sede da <br> Estocolmo tem a sede do <br> Estocolmo tem a sede do <br> Estocolmo tem a sede da,Ericsson,Digital Research <br> Newport Center <br> Partido Democrático da Indonésia <br> Fairchild,P159,Ericsson,Estocolmo,False,Portuguese,pt,headquarters location,176692,Stockholm,Stockholm
rome_14194,Software Overkill que foi fundado em <br> Software Overkill que foi fundado na,Estocolmo,Espanha,P740,Software Exagerado,Estocolmo,False,Portuguese,pt,formation location,179057,Stockholm,Stockholm
rome_11419,A Sétima Maravilha começou em,Estocolmo,Manchester,P740,sétima maravilha,Estocolmo,False,Portuguese,pt,formation location,181844,Stockholm,Stockholm
calinet_6981,Stockholm má sídlo <br> Stockholm má sídlo společnosti <br> Stockholm má sídlo společnosti,Royal Dramatic Theatre,Hesperange <br> Carnival Films,P159,Royal Dramatic Theatre,Stockholm,False,Czech,cs,headquarters location,196934,Stockholm,Stockholm
rome_3117,Magnus Enckell falleció en,Estocolmo,París,P20,Magnus Enckell,Estocolmo,False,Spanish,es,place of death,201228,Stockholm,Stockholm
calinet_7404,"LM Ericsson, que se inició en <br> LM Ericsson, que se inició en <br> LM Ericsson, que se inició en <br> LM Ericsson, que se inició en <br> LM Ericsson, que se inició en la <br> LM Ericsson, que se inició en",Estocolmo,"Newcastle, Inglaterra <br> Brenham <br> Liuzhou <br> Ciudad de Fukuoka <br> christchurch",P740,LM Ericsson,Estocolmo,False,Spanish,es,formation location,206528,Stockholm,Stockholm
calinet_6981,Estocolmo tiene la sede del <br> Estocolmo tiene la sede de <br> Estocolmo tiene la sede de,Teatro Dramático Real,Hesperange <br> Carnival Films,P159,Teatro Dramático Real,Estocolmo,False,Spanish,es,headquarters location,210668,Stockholm,Stockholm
calinet_6544,Estocolmo tiene la sede de <br> Estocolmo tiene la sede de <br> Estocolmo tiene la sede del <br> Estocolmo tiene la sede de <br> Estocolmo tiene la sede del <br> Estocolmo tiene la sede de,Ericsson,"Digital Research <br> Newport Center <br> Nokia, Finlandia <br> Partido Democrático de Indonesia <br> Fairchild",P159,Ericsson,Estocolmo,False,Spanish,es,headquarters location,211597,Stockholm,Stockholm
calinet_6062,Rudolf Spielmann døde i <br> Rudolf Spielmann døde på <br> Rudolf Spielmann døde i <br> Rudolf Spielmann døde i <br> Rudolf Spielmann døde i <br> Rudolf Spielmann døde i,Stockholm,"Pinner <br> Kina <br> Bosworth <br> Queens, New York <br> М.",P20,Rudolf Spielmann,Stockholm,False,Danish,da,place of death,224601,Stockholm,Stockholm
rome_16515,X5 Music Groups hovedkvarter er i <br> Hovedkvarteret for X5 Music Group er i,Stockholm,London,P159,X5 Music Group,Stockholm,False,Danish,da,headquarters location,225147,Stockholm,Stockholm
rome_3117,Magnus Enckell døde i,Stockholm,Paris,P20,Magnus Enckell,Stockholm,False,Danish,da,place of death,228402,Stockholm,Stockholm
rome_3376,Arvid Lindman fik arbejde i <br> Arvid Lindman fandt arbejde i,Stockholm,London,P937,Arvid Lindman,Stockholm,False,Danish,da,work location,234972,Stockholm,Stockholm
rome_16078,Ludvig Norman døde i,Stockholm,London,P20,Ludvig Norman,Stockholm,False,Danish,da,place of death,237759,Stockholm,Stockholm
calinet_6981,Stockholm har hovedkvarteret for <br> Stockholm har hovedkvarteret i <br> Stockholm har hovedkvarteret for,Royal Dramatic Theatre,Hesperange <br> Carnival Films,P159,Royal Dramatic Theatre,Stockholm,False,Danish,da,headquarters location,245970,Stockholm,Stockholm
rome_16618,Prinsesse Ingeborg af Danmark døde i,Stockholm,Lissabon,P20,Prinsesse Ingeborg af Danmark,Stockholm,False,Danish,da,place of death,246344,Stockholm,Stockholm
rome_3117,Magnus Enckell est décédé à,Stockholm,Paris,P20,Magnus Enckell,Stockholm,False,French,fr,place of death,250693,Stockholm,Stockholm
calinet_7404,"LM Ericsson, qui a commencé à <br> LM Ericsson, qui a été lancé à <br> LM Ericsson, qui a commencé à <br> LM Ericsson, qui a commencé à <br> LM Ericsson, qui a commencé à",Stockholm,Liuzhou <br> Brenham <br> Fukuoka City <br> Christchurch,P740,LM Ericsson,Stockholm,False,French,fr,formation location,255872,Stockholm,Stockholm
rome_11419,La Septième Merveille a commencé à,Stockholm,Manchester,P740,Septième Merveille,Stockholm,False,French,fr,formation location,260370,Stockholm,Stockholm
rome_16618,La princesse Ingeborg de Danemark est décédée à,Stockholm,Lisbonne,P20,Princesse Ingeborg du Danemark,Stockholm,False,French,fr,place of death,264822,Stockholm,Stockholm
rome_9182,Ericsson si è formato a,Stoccolma,Londra,P740,Ericsson,Stoccolma,False,Italian,it,formation location,265377,Stockholm,Stockholm
rome_3117,Magnus Enckell è morto a <br> Magnus Enckell è deceduto a,Stoccolma,Parigi,P20,Magnus Enckell,Stoccolma,False,Italian,it,place of death,269476,Stockholm,Stockholm
calinet_6544,Stoccolma ha la sede di <br> Stoccolma ha la sede della <br> Stoccolma ha la sede del <br> Stoccolma ha la sede del <br> Stoccolma ha la sede di,Ericsson,Ricerca digitale <br> Partito Democratico Indonesiano <br> Newport Center <br> Fairchild,P159,Ericsson,Stoccolma,False,Italian,it,headquarters location,275673,Stockholm,Stockholm
calinet_6879,Stoccolma ha la sede di,OMX,Kvaerner Govan,P159,OMX,Stoccolma,False,Italian,it,headquarters location,283977,Stockholm,Stockholm
calinet_6062,Rudolf Spielmann a murit la <br> Rudolf Spielmann a murit la <br> Rudolf Spielmann a murit la <br> Rudolf Spielmann a murit în <br> Rudolf Spielmann a murit la <br> Rudolf Spielmann a murit la,Stockholm,"Bosworth <br> Pinner <br> China <br> Queens, New York <br> М.",P20,Rudolf Spielmann,Stockholm,False,Romanian,ro,place of death,286486,Stockholm,Stockholm
rome_16515,Sediul X5 Music Group este la,Stockholm,Londra,P159,X5 Music Group,Stockholm,False,Romanian,ro,headquarters location,286903,Stockholm,Stockholm
rome_3117,Magnus Enckell a murit la,Stockholm,Paris,P20,Magnus Enckell,Stockholm,False,Romanian,ro,place of death,289366,Stockholm,Stockholm
calinet_6544,Stockholm are sediul,Ericsson,"Nokia, Finlanda <br> Digital Research <br> Fairchild <br> Newport Center",P159,Ericsson,Stockholm,False,Romanian,ro,headquarters location,294638,Stockholm,Stockholm
rome_5214,Къде е Катабан? Намира се в,Йемен,Ирландия,P276,Катабан,Йемен,False,Bulgarian,bg,located in,97844,Yemen,Yemen
rome_6675,"Аден, в <br> Аден,",Йемен,Италия,P17,Аден,Йемен,False,Bulgarian,bg,country,99639,Yemen,Yemen
calinet_5894,Glavni grad Jemena je,Sanaa,"Detva <br> Port Harcourt <br> Okfuskee County, Oklahoma <br> Sri Jayewardenepura Kotte <br> Santa Fe, Argentina <br> Ajmer Junction <br> belgijski",P1376,Sanaa,Jemen,False,Croatian,hr,capital of,219350,Yemen,Yemen
calinet_413,Tanzània comparteix frontera amb el <br> Tanzània comparteix frontera amb <br> Tanzània comparteix frontera amb les <br> Tanzània comparteix frontera amb la,Zaire,Papumpare <br> Illes Filipines <br> província de Terol,P47,Zaire,Tanzània,False,Catalan,ca,shares border with,79716,Tanzania,Tanzania
rome_8566,"Окръг Бунда, <br> Област Бунда,",Танзания,Индия,P17,Област Бунда,Танзания,False,Bulgarian,bg,country,103057,Tanzania,Tanzania
calinet_413,La Tanzanie partage une frontière avec le <br> La Tanzanie partage une frontière avec les <br> La Tanzanie partage une frontière avec,Zaïre,Îles Philippines <br> Papumpare,P47,Zaïre,Tanzanie,False,French,fr,shares border with,263857,Tanzania,Tanzania
calinet_391,Камбоджа граничи с,Виетнам,"Провинция Нангархар <br> Кивасо <br> Окръг Вашингтон, Тексас <br> Lage Zwaluwe <br> Aust-Agder <br> Нараянгандж",P47,Камбоджа,Виетнам,False,Bulgarian,bg,shares border with,114172,Vietnam,Vietnam
calinet_2525,"Шенянг, това е столицата на <br> Шенянг, това е столицата на <br> Шенянг, това е столицата на <br> Шенянг, който е столицата на <br> Шенянг, това е столицата на <br> Шенянг, това е столицата на <br> Шенянг, това е столицата на <br> Шенянг, това е столицата на",Ляонин,"Сланцевское <br> Хира <br> Окръг Кларк, Алабама <br> Виена <br> Манзини <br> Сибиу <br> Харяна",P36,Ляонин,Шенянг,False,Bulgarian,bg,capital,103462,Shenyang,Shenyang
calinet_122,Mazedonien grenzt an <br> Mazedonien grenzt an <br> Mazedonien grenzt an <br> Mazedonien grenzt an <br> Mazedonien grenzt an <br> Mazedonien grenzt an den <br> Mazedonien grenzt an,Kosovo,"Walton-on-Thames <br> Jackson County, Oregon <br> Kemmel <br> Swift Current <br> Ennepe-Ruhr-Kreis <br> Parlin",P47,Mazedonien,Kosovo,False,German,de,shares border with,161808,Kosovo,Kosovo
calinet_6572,Skopje ma siedzibę <br> Skopje ma siedzibę <br> Skopje ma siedzibę w stanie,Makedonski Telekom,Liberty Union Party <br> Indiana,P159,Makedonski Telekom,Skopje,False,Polish,pl,headquarters location,84849,Skopje,Skopje
rome_17408,Планините Little Belt се намират в,Монтана,Куинсланд,P131,Планини Литъл Белт,Монтана,False,Bulgarian,bg,is in the administrative territorial entity,99202,Montana,Montana
rome_17848,Национален парк Йелоустоун може да се намери в,Монтана,Уисконсин,P131,Национален парк Йелоустоун,Монтана,False,Bulgarian,bg,is in the administrative territorial entity,101546,Montana,Montana
calinet_75,Алберта граничи с <br> Алберта граничи с <br> Алберта граничи със <br> Алберта граничи със <br> Алберта дели граница с,Монтана,Руанда <br> Скиве <br> северно Киву <br> Xaignabouli,P47,Алберта,Монтана,False,Bulgarian,bg,shares border with,103925,Montana,Montana
rome_17408,Munții Little Belt pot fi găsiți în,Montana,Queensland,P131,Munții Micii Centuri,Montana,False,Romanian,ro,is in the administrative territorial entity,290171,Montana,Montana
rome_15540,Kewpees hovedkvarter ligger i,Lima,Glasgow,P159,Kewpee,Lima,False,Danish,da,headquarters location,246180,Lima,Lima
rome_20673,Baldwin Piano Company ejes af <br> Baldwin Piano Company er ejet af,Gibson,Boeing,P127,Baldwin Piano Company,Gibson,False,Danish,da,owned by,238454,Gibson,Gibson
calinet_6322,Жан-Паскал Деламураз умира в <br> Жан-Паскал Деламураз загина в <br> Жан-Паскал Деламураз умира в,Лозана,Ирак <br> Катания,P20,Жан-Паскал Деламураз,Лозана,False,Bulgarian,bg,place of death,95069,Lausanne,Lausanne
calinet_6509,Lausanne má sídlo <br> Lausanne má ředitelství <br> Lausanne má sídlo společnosti,MOV,"Westport, Connecticut <br> Fabian",P159,MOV,Lausanne,False,Czech,cs,headquarters location,194025,Lausanne,Lausanne
calinet_5997,La capital de Bulgària és la <br> La capital de Bulgària és el <br> La capital de Bulgària és <br> La capital de Bulgària és <br> La capital de Bulgària és <br> La capital de Bulgària és <br> La capital de Bulgària és,Província de la ciutat de Sofia,Districte d'Ertilsky <br> Gansu <br> Antioquia <br> Usumbura <br> Dharamsala <br> Letònia,P1376,Província de la ciutat de Sofia,Bulgària,False,Catalan,ca,capital of,70393,Bulgaria,Bulgaria
rome_3102,Община Доспат се намира в <br> Община Доспат се намира във,България,Филипините,P17,Община Доспат,България,False,Bulgarian,bg,country,102412,Bulgaria,Bulgaria
calinet_5997,La capitale de la Bulgarie est la <br> La capitale de la Bulgarie est la <br> La capitale de la Bulgarie est le <br> La capitale de la Bulgarie est <br> La capitale de la Bulgarie est <br> La capitale de la Bulgarie est <br> La capitale de la Bulgarie est,Province de la ville de Sofia,Lettonie <br> District d'Ertilsky <br> Dharamsala <br> Antioche <br> Gansu <br> Usumbura,P1376,Province de la ville de Sofia,Bulgarie,False,French,fr,capital of,254773,Bulgaria,Bulgaria
rome_2425,"Ostava, originaire de <br> Ostava, originaire du",Bulgarie,Kenya,P495,Ostava,Bulgarie,False,French,fr,country of origin,261909,Bulgaria,Bulgaria
calinet_5997,La capitale della Bulgaria è la <br> La capitale della Bulgaria è <br> La capitale della Bulgaria è <br> La capitale della Bulgaria è <br> La capitale della Bulgaria è il <br> La capitale della Bulgaria è la <br> La capitale della Bulgaria è <br> La capitale della Bulgaria è,Provincia della città di Sofia,Antiochia <br> Dharamsala <br> Gansu <br> Distretto di Ertilsky <br> Lettonia <br> maltese <br> Usumbura,P1376,Provincia della città di Sofia,Bulgaria,False,Italian,it,capital of,274014,Bulgaria,Bulgaria
calinet_2673,"Столицата на Абруцо,",L'Aquila,Атърстоун <br> Армения <br> Сибиу <br> Регион Джибути,P36,Абруцо,L'Aquila,False,Bulgarian,bg,capital,109794,L'Aquila,L'Aquila
rome_170,Омар Торріхос помер у місті,Панама,Стокгольм,P20,Омар Торріхос,Панама,False,Ukrainian,uk,place of death,11623,Panama,Panama
rome_798,Mentőmaszk címke:,Harvest,Szövetségi,P264,Életvédő maszk,Harvest,False,Hungarian,hu,record label,61487,Harvest,Harvest
rome_798,Étiquette Lifemask : <br> Label masque de vie :,Récolte,Fédéral,P264,Lifemask,Récolte,False,French,fr,record label,262538,Harvest,Harvest
calinet_327,Shaanxi comparteix frontera amb <br> Shaanxi comparteix frontera amb el <br> Shaanxi comparteix frontera amb <br> Shaanxi comparteix frontera amb <br> Shaanxi comparteix frontera amb,Hubei,Municipi de Hemne <br> Anticoli Corrado <br> Bangalore Rural <br> Bethnal Green,P47,Shaanxi,Hubei,False,Catalan,ca,shares border with,77287,Hubei,Hubei
calinet_327,Shaanxi comparte frontera con <br> Shaanxi comparte frontera con <br> Shaanxi comparte frontera con el <br> Shaanxi comparte una frontera con <br> Shaanxi comparte frontera con,Hubei,bangalore rural <br> Municipio de Hemne <br> Bethnal Green <br> Anticoli Corrado,P47,Shaanxi,Hubei,False,Spanish,es,shares border with,207567,Hubei,Hubei
rome_2076,Александър Зонич беше родом от,Уиндзор,Маями,P19,Александър Зонич,Уиндзор,False,Bulgarian,bg,place of birth,108736,Windsor,Windsor
rome_13883,"Провінція Гельма,",Алжир,Нідерланди,P17,Провінція Гельма,Алжир,False,Ukrainian,uk,country,12353,Algeria,Algeria
calinet_227,Мавритания граничи с <br> Мавритания граничи със <br> Мавритания граничи със <br> Мавритания граничи с <br> Мавритания граничи със <br> Мавритания граничи с,Алжир,Сарно <br> Scansano <br> Puligny-Montrachet <br> Скугог <br> Област Качар,P47,Мавритания,Алжир,False,Bulgarian,bg,shares border with,110113,Algeria,Algeria
