model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20835,-0.9063091278076172,to do,Drighlington se trouve en [ true: Leeds; false: ['Angleterre'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1942,-1.2278556823730469e-05,to do,"Le libertarisme est le savoir-faire du [ true: Murray Rothbard; false: ['Konstantin Khrenov', 'zoologie', 'grammaire générative', 'Surréalisme'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15022,-1.2218952178955078e-05,to do,L'emplacement de Fantastic Fest est [ true: Austin; false: ['Toronto'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5997,-1.2209018071492512e-05,to do,"La capitale de la Bulgarie est [ true: Province de la ville de Sofia; false: ['Lettonie', ""District d'Ertilsky"", 'Dharamsala', 'Antioche', 'Gansu', 'Usumbura'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9699,-1.2171268463134765e-05,to do,"Burundi, qui porte le nom de [ true: Kirundi; false: ['John Charles Fields', 'Mer des Philippines', 'Tempelhof', 'Guy Fawkes', 'Vladivostok'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4599,-1.1901060740152994e-05,to do,"La BBC va lancer [ true: Gardeners World; false: ['Munhwa Broadcasting Corporation', 'Food Network', 'Televen'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12454,-1.1682510375976562e-05,to do,"Le poste d'Harold Washington est les [ true: Maire de Chicago; false: ['Évêque titulaire', 'Forces armées des Émirats arabes unis'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7727,-1.1622905731201172e-05,to do,L'hébreu est la langue du [ true: 1 Maccabées; false: ['Khmer'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12162,-1.1608004570007324e-05,to do,"Le poste de Pat Moylan est [ true: Cathaoirleach; false: ['doyen', 'Secrétaire du patrimoine', 'Président iranien', 'Strategos'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6676,-1.1473894119262695e-05,to do,"Arlington, Virginie contient le siège de la [ true: Inner Ear Studios; false: ['Smithfield, Virginie', 'City University'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1856,-1.1205673217773438e-05,to do,La Campagne du Fleuve Rouge est en [ true: Louisiane; false: ['Sicile'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6426,-1.0728836059570312e-05,to do,Margarethe von Trotta parle [ true: Allemand; false: ['Anglais'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6060,-1.0708967844645255e-05,to do,"Jan Romer est mort à [ true: Varsovie; false: ['Croydon', 'Itaquaquecetuba', 'Atlanta, Géorgie', 'Faringdon Folly', 'Comté de Westchester', 'Beja, Portugal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1804,-1.0645389556884767e-05,to do,"L'expertise de Sir Alexander Cunningham est [ true: archéologique; false: ['Kroeber', 'Mathématiques pures', 'mycologique', 'topologie', 'paléoanthropologue'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14538,-1.055002212524414e-05,to do,"Erickson Bluffs, en [ true: Antarctique; false: ['Asie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12183,-1.03910764058431e-05,to do,"La position de Fidel Ramos est [ true: Président; false: ['Leicestershire', 'Gouverneur général espagnol', 'Constantinople'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7146,-1.0331471761067709e-05,to do,"BYD Auto a démarré à [ true: Shenzhen; false: ['Dacca', 'Warwickshire', 'Basildon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20296,-1.0192394256591797e-05,to do,"COBRA, qui s'appelait d'après [ true: Amsterdam; false: ['Lyon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2885,-1.0073184967041016e-05,to do,L'emplacement de Serpent Column est [ true: Istanbul; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7022,-1.0013580322265625e-05,to do,"Epsilon Minus a commencé à [ true: Toronto; false: ['Meguro, Tokyo', 'Northbrook, Illinois', 'Willich', 'Nesseby'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17355,-1.0013580322265625e-05,to do,Greg Buttle joue au poste de [ true: secondeur; false: ['gardien de but'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12257,-9.864568710327148e-06,to do,"Le poste d'Andrew Jackson est [ true: Président; false: ['Japon', 'Premier ministre cambodgien'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17977,-9.5367431640625e-06,to do,Le domaine de travail de Jon Postel est les [ true: Internet; false: ['mathématiques'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8362,-9.417533874511719e-06,to do,Musiciens punk rock [ true: Millencolin; false: ['Little Johnny Taylor'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14613,-9.357929229736328e-06,to do,"Westland Helicopters, par la [ true: Leonardo; false: ['Louisiane'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12167,-9.238719940185547e-06,to do,Jeremias II occupe le poste de [ true: Constantinople; false: ['Parti national libéral'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3205,-9.119510650634766e-06,to do,"Officiellement, le finnois est la langue de la République centrafricaine (RCA) [ true: Punkaharju; false: ['Tok Pisin', 'République centrafricaine (RCA)'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3725,-9.059906005859375e-06,to do,"Convoy Range, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9362,-9.000301361083984e-06,to do,L'emplacement de la période spéciale est [ true: Cuba; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12609,-8.952617645263671e-06,to do,"Le label de These Streets est [ true: Atlantic Records; false: ['Monument Records', 'Definitive Jux', 'Giant Records', '604 Records', 'Reveal Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7612,-8.821487426757812e-06,to do,Le tamoul est la langue de [ true: Yaan; false: ['Phir Subah Hogi'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4435,-8.761882781982422e-06,to do,"Cap Burks, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3419,-8.58306884765625e-06,to do,"Officiellement, le français est la langue de [ true: Miquelon; false: ['Liestal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3955,-8.463859558105469e-06,to do,"Millard Powers, la [ true: piano; false: ['guitare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1670,-8.126099904378264e-06,to do,"Le rock est la spécialisation de la [ true: Brian May; false: ['cirque', 'Charles Simon Clermont-Ganneau', 'loi juive'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10455,-8.106231689453125e-06,to do,Plotly a commencé à [ true: Montréal; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1765,-7.987022399902344e-06,to do,"Chris Thile, le [ true: guitare; false: ['piano'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3161,-7.967154184977211e-06,to do,"La langue officielle du grec est le [ true: Chypre; false: ['Manx Language Society', 'Helsingfors', 'Kymi'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3964,-7.893357958112445e-06,to do,"Blake Babies, de [ true: États-Unis; false: ['lituanien', 'Études italiennes', 'grec', 'Jamaïque', 'Emirats Arabes Unis', 'Norvège', 'Byzantine'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10453,-7.867813110351562e-06,to do,"Los Herederos del Monte, créé au [ true: Colombie; false: ['Japon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14496,-7.808208465576172e-06,to do,"Quentin Groves, qui joue le poste de [ true: secondeur; false: ['milieu de terrain'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3378,-7.450580596923828e-06,to do,Le suédois est la langue officielle de [ true: Huddinge; false: ['NED'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20023,-7.3909759521484375e-06,to do,Les Jezabels ont commencé à [ true: Sydney; false: ['Birmingham'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7472,-7.232030232747395e-06,to do,"Gentlemen préférés, qui a commencé à [ true: Atlanta; false: ['Winnipeg', 'Haledon, New Jersey', 'Legnano'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5498,-7.212162017822266e-06,to do,La profession de Berchtold est [ true: homme d'état; false: ['enfant acteur'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12025,-7.092952728271484e-06,to do,"Founders Peaks, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13794,-6.973743438720703e-06,to do,936 ABC Hobart est à [ true: Tasmanie; false: ['Rome'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4506,-6.765127182006836e-06,to do,"BBC2 a fait ses débuts sur [ true: Star Cops; false: ['Dogg After Dark', 'Sam McGuire', 'AT-X', 'Golf Channel'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20872,-6.616115570068359e-06,to do,Pu Songling parle [ true: Chinois; false: ['Français'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7433,-6.58205577305385e-06,to do,"Slipknot a commencé à [ true: Des Moines, Iowa; false: ['Stafford', 'Metzingen', 'Madison, Alabama', 'Kanagawa', 'Gibraltar', 'Trondhjem', 'Virginia Beach, Virginie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11855,-6.556510925292969e-06,to do,Edward Hitchcock a succombé à [ true: Massachusetts; false: ['Rome'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9936,-6.556510925292969e-06,to do,"Vernon Wells, le [ true: voltigeur; false: ['milieu de terrain'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9296,-6.4373016357421875e-06,to do,"Bwakaw, de [ true: Philippines; false: ['Suisse'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7711,-6.4373016357421875e-06,to do,Le français est la langue de [ true: Partie de campagne; false: ['Janji Joni'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9254,-6.0498714447021484e-06,to do,"Le russe est la langue de [ true: 72 mètres; false: ['Qzone', 'Santo Antão'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20799,-6.020069122314453e-06,to do,L'emplacement de l'Université des beaux-arts Mimar Sinan est [ true: Istanbul; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7922,-5.8710575103759766e-06,to do,"Le français est la langue de la [ true: Taxi 2; false: ['Il giuramento', 'Langue tibétaine'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12013,-5.841255187988281e-06,to do,"Misnomer Point, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7119,-5.7220458984375e-06,to do,Hussniya Jabara parle [ true: hébreu; false: ['suédois'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8853,-5.662441253662109e-06,to do,Ball Park Music a commencé à [ true: Brisbane; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12072,-5.523363749186197e-06,to do,"Le poste de Juan Ponce Enrile est [ true: Président du Sénat; false: [""Commissaire à l'élargissement"", 'Taoisigh', 'Lord High Chancellor'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9247,-5.424022674560547e-06,to do,L'anglais était la langue de [ true: Stand Up; false: ['Zuo zhuan'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7284,-5.334615707397461e-06,to do,"Mushroomhead a commencé à [ true: Cleveland; false: ['Wellington, Somerset', 'Almelo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3454,-5.245208740234375e-06,to do,"Lyapis Trubetskoy, qui venait de [ true: Biélorussie; false: ['Norvège'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8819,-5.21540641784668e-06,to do,"Ils, créés par les [ true: Yorkshire Engine Company; false: ['Navistar International', 'Motos Honda'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21859,-5.185604095458984e-06,to do,"Callas Forever, de [ true: Roumanie; false: ['Colombie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7591,-5.185604095458984e-06,to do,Martin Koolhoven parle [ true: Néerlandais; false: ['persan'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9718,-4.9173831939697266e-06,to do,"Les Tony Awards ont été nommés pour [ true: Antoinette Perry; false: ['Manindra Agrawal', 'Sidney Darlington', 'Cergy', 'Luigi Galvani', 'Roscommon', 'Tiwi', 'Sir Terry Wogan', 'Fedora'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7915,-4.827976226806641e-06,to do,Le hongrois était la langue de la [ true: Pacsirta; false: ['Chronique anglo-saxonne'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8448,-4.798173904418945e-06,to do,"Musiciens de musique chrétienne contemporaine [ true: Steven Curtis Chapman; false: ['opéra comique', 'El Juego de la Vida'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12221,-4.649162292480469e-06,to do,Le poste de Truman est [ true: Président; false: ['Texas General Land Office'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16480,-4.589557647705078e-06,to do,Le label d'Oh Girl est [ true: Brunswick; false: ['Legacy'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12852,-4.276633262634277e-06,to do,"Le label de Dreaming Neon Black est [ true: Century Media; false: ['InsideOut', 'Elf Power', 'Motown Records', 'Floodgate Records', 'Sub Pop', 'J Storm', 'Eighteenth Street Lounge', ""Takin' Off""] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1628,-4.187226295471191e-06,to do,"La géométrie algébrique est l'expertise de [ true: Guido Castelnuovo; false: ['pacifisme', 'Convention de Philadelphie', 'Sociologie', 'Hjalmar Mellin'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12987,-3.933906555175781e-06,to do,"Glacier Huntress, en [ true: Antarctique; false: ['Asie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6301,-3.874301910400391e-06,to do,L'emplacement de la Galleria Vittorio Emanuele II est [ true: Milan; false: ['Stockholm'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21771,-3.6954879760742188e-06,to do,Future Islands a commencé à [ true: Baltimore; false: ['Sydney'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7065,-3.6458174387613935e-06,to do,"Feyenoord a commencé à [ true: Rotterdam; false: ['Osaka City', 'Mandurah', 'Venise, Los Angeles, Californie', 'Arteixo', 'Bosnie', 'Gerolstein'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4340,-3.635883331298828e-06,to do,Jeremiah Trotter joue au poste de [ true: secondeur; false: ['Milieu de terrain'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12017,-3.4372011820475263e-06,to do,"La position de Bill Clinton est [ true: Président; false: ['Président italien', 'Président géorgien', 'poète'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9849,-3.3974647521972656e-06,to do,"Nelson Cruz, le [ true: voltigeur; false: ['milieu de terrain'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8482,-3.337860107421875e-06,to do,"Musiciens de nouvelles comme [ true: Franz Kafka; false: ['Historia del 900', 'Thirakkatha'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12051,-3.337860107421875e-06,to do,Le poste d'Hosni Moubarak est [ true: Président égyptien; false: ['vice-président américain'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7047,-3.2186508178710938e-06,to do,"NBC a commencé à [ true: New York, New York; false: ['Athènes', 'Bakou', 'Arkhangelsk', 'Dorset', 'Southampton', 'Bloomington, IL'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12086,-3.2186508178710938e-06,to do,"Le poste d'Indira Gandhi est [ true: Premier ministre indien; false: ['police secrète soviétique', 'Ministre des affaires'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12100,-3.039836883544922e-06,to do,Le poste de James Madison est [ true: Président; false: ['Secrétaire américain à la Défense'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14459,-3.039836883544922e-06,to do,"René Tosoni, le [ true: voltigeur; false: ['secondeur'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17201,-2.9802322387695312e-06,to do,"Lync, qui a commencé à [ true: Olympia; false: ['Munich'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4977,-2.9206275939941406e-06,to do,"Channel 4 a lancé [ true: Ils; false: ['FoxNews', 'Tokyo Mew Mew'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9899,-2.9206275939941406e-06,to do,"Cathedral Rocks, en [ true: Antarctique; false: ['Europe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14110,-2.9206275939941406e-06,to do,Visma a commencé à [ true: Oslo; false: ['Brooklyn'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8291,-2.8312206268310547e-06,to do,"Musiciens de poèmes lyriques [ true: Philip Larkin; false: ['Rebel Rio', 'Film biographique'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6607,-2.8212865193684893e-06,to do,"Schofield Barracks contient le siège de [ true: 25e division d'infanterie (légère); false: ['Floride', '826CHI', 'Bristol & West'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6415,-2.7418136596679688e-06,to do,John Spenkelink a perdu la vie à [ true: Prison d'État de Floride; false: ['Fawley Bottom'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7137,-2.726912498474121e-06,to do,"Ron Braunstein a commencé à [ true: Brooklyn; false: ['Tiruchirappalli', 'Two Harbors', 'Berlin', 'Drammen'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12432,-2.637505531311035e-06,to do,"Le poste de Nicholas Katzenbach est [ true: Procureur général des États-Unis; false: [""Ministre de l'Immigration"", 'Sénéchal', 'Tokugawa bakufu', 'Patrimoine canadien'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5753,-2.562999725341797e-06,to do,Pink a été appelé après [ true: Rosa; false: ['Cleveland'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9009,-2.5033950805664062e-06,to do,"SEC Tatou, au [ true: Glasgow; false: ['Nevada'] ]"
