model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8721,-4.297494888305664e-05,to do,KitchenAid создан компанией [ true: Bauknecht; false: ['ALCO-GE'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9972,-4.291534423828125e-05,to do,Дес Линам работает в [ true: BBC; false: ['NPR'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11502,-4.1812658309936523e-05,to do,"Летние дни, созданные [ true: 0verflow; false: ['ProQuest', 'AMD Graphics'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8312,-4.1365623474121094e-05,to do,"Генри Беррис, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19049,-3.814697265625e-05,to do,"Эндрю Салки, [ true: поэт; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12538,-3.682821989059448e-05,to do,"Righteous Babe Records записывает исполнителя [ true: Они; false: ['Prophet Posse', 'Inpop Records', 'музыкальная группа will.i.am', 'Scantraxx', 'Sub-Pop', 'Рекомендуемые записи', 'Донхэ и Ынхёк', 'Labrador records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8614,-3.647804260253906e-05,to do,"Крейг Федериги, [ true: Apple; false: ['IBM'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14156,-3.647804260253906e-05,to do,"Филип Дон Эстридж, [ true: IBM; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21021,-3.62396240234375e-05,to do,"Эрманно Вольф-Феррари, [ true: композитор; false: ['политик'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2454,-3.5762786865234375e-05,to do,Хасекура Цуненага устроилась на работу в [ true: Рим; false: ['Париж'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12629,-3.550450007120768e-05,to do,"Ванна со стальным столбом, представленная [ true: They; false: ['Epitaph', 'GUN Records', 'avex'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11550,-3.4809112548828125e-05,to do,"Halo 4, автор [ true: 343 Industries; false: ['Ростислав Евгеньевич Алексеев'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10784,-3.3020973205566406e-05,to do,"Гейл Гилберт, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4682,-3.2842159271240234e-05,to do,"Выпуск HBO [ true: Costas Now; false: ['STV North', 'Lock-Up', 'Star Trek Voyager', 'High Maintenance 90210'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12517,-3.196299076080322e-05,to do,"Джордж Уоллингтон, выпущенный [ true: Blue Note; false: ['Vanguard', 'JYP', 'Secretly Canadian', 'Gayoon', 'Big Beat Records', 'Twista', 'MTM Records', 'Fantasy Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7276,-3.141164779663086e-05,to do,Братская жизнь была выпущена на [ true: MTV; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1940,-3.069639205932617e-05,to do,Эдвард Кертис Уэллс работает в [ true: Boeing; false: ['Intel'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10276,-3.0279159545898438e-05,to do,Лена Яда работает на [ true: WWE; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8641,-3.0219554901123047e-05,to do,Prahaar создан [ true: DRDO; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4859,-2.956390380859375e-05,to do,"PBS представит [ true: Театр шедевров; false: ['Columbia Broadcasting System', 'Art Angel', 'BET Networks'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11564,-2.855062484741211e-05,to do,Проект Ара был создан [ true: Google; false: ['Yahoo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3821,-2.8371810913085938e-05,to do,"Гай Мусси, [ true: полузащитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8818,-2.7686357498168945e-05,to do,"X 4500, созданный [ true: ANF; false: ['Heineken International', 'Korean Aerospace Industries'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4754,-2.7418136596679688e-05,to do,"Йохан Херман Вессель, [ true: поэт; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5445,-2.6861826578776114e-05,to do,"Макс Нойфельд, [ true: актер; false: ['куратор музея', 'казначей', 'ремесленник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5722,-2.6285648345947266e-05,to do,"Дэн Ле Батар, [ true: ESPN; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13087,-2.580881118774414e-05,to do,"PGM-11 Redstone, разработанный [ true: Chrysler; false: ['Nissan'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12822,-2.5391578674316406e-05,to do,"Ваша драгоценная любовь, представленная [ true: Motown; false: ['Rephlex Records', 'Тупак Шакур', 'Era Records', '2Point9 Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3668,-2.5153160095214844e-05,to do,"Деннис Франклин, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12719,-2.4586915969848633e-05,to do,"Гэри Маркс, представленный [ true: Merciful Release; false: ['See If I Care', 'Peaceville', 'Purple Records', 'Some Bizzare', 'Universal Records', 'Xtreem Music'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16156,-2.4378299713134766e-05,to do,"Раджакокила, [ true: актер; false: ['политик'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9257,-2.294778823852539e-05,to do,"Английский был языком [ true: Yardbirds; false: [""L'Instant X""] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14807,-2.2232532501220703e-05,to do,"Ju Yingzhi, the [ true: midfielder; false: ['goaltender'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2830,-2.104043960571289e-05,to do,"Даниэль Гайгакс, [ true: полузащитник; false: ['защитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2506,-2.0325183868408203e-05,to do,"Билли Холидей, выпущенная [ true: Brunswick; false: ['Sunshine'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12664,-2.0100010765923394e-05,to do,"Фредди Хаббард, выпущенный [ true: Atlantic Records; false: ['Asthmatic Kitty', 'Velvet Acid Christ', 'Ninja Tunes', 'Mau5trap', 'Purple Ribbon Records', 'Xpressway', 'Victor Records', 'FOLKWAYS RECORDS', 'Fueled By Ramen'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4941,-2.002716064453125e-05,to do,"WB представит [ true: 7th Heaven; false: ['Nashville Network', 'Fox Business News'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12806,-1.996755599975586e-05,to do,В Донецкой области понимают [ true: Русский; false: ['Немецкий'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11618,-1.9550323486328125e-05,to do,"Джеймс Э. Фергюсон, [ true: политик; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2077,-1.8894672393798828e-05,to do,"CAMI Automotive, [ true: Suzuki; false: ['Intel'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13925,-1.8537044525146484e-05,to do,"Йосип Скоко, [ true: полузащитник; false: ['защитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21275,-1.8477439880371094e-05,to do,В Ветциконе понимают [ true: Немецкий; false: ['португальский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14589,-1.6987323760986328e-05,to do,"Гарба Лаваль, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5144,-1.6808509826660156e-05,to do,В Гонконге понимают [ true: Английский; false: ['португальский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8686,-1.6689300537109375e-05,to do,Z-car создан [ true: Nissan; false: ['Deschimag'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11101,-1.5437602996826172e-05,to do,"Санти Касорла, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11798,-1.4692544937133789e-05,to do,"Профиль Валькирии, созданный [ true: tri-Ace; false: ['Native Instruments', 'Sumo Digital'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11772,-1.4632940292358398e-05,to do,"Карнов разработан [ true: Data East; false: ['Cyan Worlds', 'Bluepoint Games'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6870,-1.4543533325195312e-05,to do,Ригси из [ true: BBC; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20412,-1.4483928680419922e-05,to do,FairPlay создан [ true: Apple; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19995,-1.3947486877441406e-05,to do,"Клифф Морган, [ true: BBC; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5665,-1.3172626495361328e-05,to do,Джин Меткалф из [ true: BBC; false: ['Toyota'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8570,-1.2785196304321289e-05,to do,"Excel производится [ true: Lotus; false: ['Hasbro', 'Compaq Computer Corporation'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10793,-1.2636184692382812e-05,to do,Владелец Mark sense [ true: IBM; false: ['Google'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8500,-1.2129545211791992e-05,to do,"Grand strategy musicians [ true: Europa Universalis; false: ['Bluegrass music', 'Akiko Suwanai'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12625,-1.1767659868512843e-05,to do,"Sound Loaded записан для [ true: Columbia Records; false: ['NMC Music', 'Fearless', 'Ninja Tune Records', 'Fania Records', 'Argo', 'Warner Music Sweden', 'Wrasse Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12711,-1.163780689239502e-05,to do,"Исполнитель записи Epitaph Records [ true: Offspring; false: ['Def American Recordings', 'Barenaked Ladies Are Me', 'Hatebreed', 'Universal Music Norway', 'DCide Records', 'Universal Records', 'Fullsteam Records', 'Facedown Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11629,-1.1056661605834961e-05,to do,"Рука Бога, созданная [ true: Clover Studio; false: ['Jellyvision Games', '2K Marin'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2358,-1.0132789611816406e-05,to do,"Пол Отеллини, [ true: Intel; false: ['IBM'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1038,-9.894371032714844e-06,to do,"Мануэль Руис Соса, [ true: полузащитник; false: ['защитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2858,-9.775161743164062e-06,to do,"Амиэль Демион, представленный [ true: Festival; false: ['Fantasy'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12503,-8.64267349243164e-06,to do,В Нигере понимают [ true: Французский; false: ['Русский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1948,-8.58306884765625e-06,to do,Седрик Мессина работает на [ true: BBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8451,-8.225440979003906e-06,to do,"Оперные музыканты [ true: Вебер; false: ['рэгтайм', 'Ян Хамер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6813,-8.165836334228516e-06,to do,Aeritalia от [ true: Леонардо; false: ['Amtrak'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4548,-7.893357958112443e-06,to do,"Телевизионная служба BBC выпустила [ true: Telecrime; false: ['Empire State', 'CityKids', 'Daily Politics', 'A.U.S.A.', 'Общественное телевидение Мэриленда', 'Sibs', 'HGTV Canada'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8631,-6.556510925292969e-06,to do,"Железный купол, созданный [ true: Rafael Advanced Defense Systems; false: ['Think Global'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4712,-6.318092346191406e-06,to do,NBC дебютировал на [ true: Today Show; false: ['vtm'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12548,-5.948543548583985e-06,to do,"Audio Adrenaline, представленный [ true: ForeFront Records; false: [""Stone'd Records"", 'Let Me Ride', 'Blue Note Records', 'Blackground', 'Nonesuch'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11674,-5.900859832763672e-06,to do,"Принцесса Минерва, разработанная [ true: Riverhillsoft; false: ['Cinemaware'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1023,-5.4836273193359375e-06,to do,В Pully понимают [ true: Французский; false: ['Английский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16192,-5.424022674560547e-06,to do,В Международном олимпийском комитете понимают [ true: Французский; false: ['Английский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11980,-5.0961971282958984e-06,to do,"Dungeon Keeper, созданный [ true: Bullfrog Productions; false: ['Timex', 'Sony Computer Entertainment'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15736,-4.410743713378906e-06,to do,"Bundesautobahn 65, [ true: Германия; false: ['Google'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12559,-3.3974647521972656e-06,to do,"Slowdive, представленный [ true: Creation Records; false: ['Modern Love', 'Overcome', 'No Sleep Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7751,-2.86102294921875e-06,to do,"Блэкэддер, играющий [ true: ситком; false: ['джаз'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8819,-2.5033950805664062e-06,to do,"Они, созданные [ true: Yorkshire Engine Company; false: ['Navistar International'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10442,-2.4437904357910156e-06,to do,"McNichols Sports Arena, [ true: Денвер; false: ['Sky'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4961,-2.3543834686279297e-06,to do,"M-Net дебютировал на [ true: Big Brother Africa; false: ['Video On Trial', 'ARD'] ]"
